ZipCode,Latitude,Longitude,State,StateFullName,City,CityAliasName,CountyMixedCase
27419,36.0726,-79.7925,NC,North Carolina,GREENSBORO,GREENSBORO,Guilford
27420,36.0726,-79.7925,NC,North Carolina,GREENSBORO,GREENSBORO,Guilford
27425,36.0728,-79.7939,NC,North Carolina,GREENSBORO,GREENSBORO,Guilford
27427,36.0726,-79.7925,NC,North Carolina,GREENSBORO,GREENSBORO,Guilford
27429,36.0726,-79.7925,NC,North Carolina,GREENSBORO,GREENSBORO,Guilford
27435,36.0726,-79.7925,NC,North Carolina,GREENSBORO,GREENSBORO,Guilford
27438,36.0726,-79.7925,NC,North Carolina,GREENSBORO,GREENSBORO,Guilford
27455,36.18243,-79.80822,NC,North Carolina,GREENSBORO,GREENSBORO,Guilford
27495,36.0444,-79.8596,NC,North Carolina,GREENSBORO,GREENSBORO,Guilford
27497,36.078598,-79.954254,NC,North Carolina,GREENSBORO,GREENSBORO,Guilford
27498,36.0726,-79.7925,NC,North Carolina,GREENSBORO,GREENSBORO,Guilford
27499,36.0726,-79.7925,NC,North Carolina,GREENSBORO,GREENSBORO,Guilford
27501,35.480986,-78.692003,NC,North Carolina,ANGIER,ANGIER,Harnett
27502,35.711544,-78.9187,NC,North Carolina,APEX,APEX,Wake
27503,36.151666,-78.883758,NC,North Carolina,BAHAMA,BAHAMA,Durham
27504,35.417557,-78.498316,NC,North Carolina,BENSON,BENSON,Johnston
27505,35.417365,-78.996082,NC,North Carolina,BROADWAY,BROADWAY,Lee
27506,35.407016,-78.739058,NC,North Carolina,BUIES CREEK,BUIES CREEK,Harnett
27507,36.495826,-78.554822,NC,North Carolina,BULLOCK,BULLOCK,Granville
27508,35.959052,-78.247241,NC,North Carolina,BUNN,BUNN,Franklin
27509,36.129644,-78.766572,NC,North Carolina,BUTNER,BUTNER,Granville
27510,35.910972,-79.082087,NC,North Carolina,CARRBORO,CARRBORO,Orange
27511,35.759644,-78.779491,NC,North Carolina,CARY,CARY,Wake
27512,35.7917,-78.7816,NC,North Carolina,CARY,CARY,Wake
27513,35.803578,-78.79569,NC,North Carolina,CARY,CARY,Wake
27514,35.967136,-79.040886,NC,North Carolina,CHAPEL HILL,CHAPEL HILL,Orange
27515,35.9131,-79.0563,NC,North Carolina,CHAPEL HILL,CHAPEL HILL,Orange
27516,35.922166,-79.160724,NC,North Carolina,CHAPEL HILL,CHAPEL HILL,Orange
27517,35.841038,-79.02982,NC,North Carolina,CHAPEL HILL,CHAPEL HILL,Orange
27518,35.73379,-78.77135,NC,North Carolina,CARY,CARY,Wake
27519,35.813926,-78.882067,NC,North Carolina,CARY,CARY,Wake
27520,35.614603,-78.457851,NC,North Carolina,CLAYTON,CLAYTON,Johnston
27521,35.419231,-78.661155,NC,North Carolina,COATS,COATS,Harnett
27522,36.105278,-78.681791,NC,North Carolina,CREEDMOOR,CREEDMOOR,Granville
27523,35.79427,-78.918739,NC,North Carolina,APEX,APEX,Wake
27524,35.418054,-78.369767,NC,North Carolina,FOUR OAKS,FOUR OAKS,Johnston
27525,36.116257,-78.472552,NC,North Carolina,FRANKLINTON,FRANKLINTON,Franklin
27526,35.5435,-78.832778,NC,North Carolina,FUQUAY VARINA,FUQUAY VARINA,Wake
27527,35.640522,-78.37852,NC,North Carolina,CLAYTON,CLAYTON,Johnston
27528,35.65,-78.46,NC,North Carolina,CLAYTON,CLAYTON,Johnston
27529,35.646575,-78.5757,NC,North Carolina,GARNER,GARNER,Wake
27530,35.370014,-78.1093,NC,North Carolina,GOLDSBORO,GOLDSBORO,Wayne
27531,35.344447,-77.965928,NC,North Carolina,GOLDSBORO,GOLDSBORO,Wayne
27532,35.3849,-77.9931,NC,North Carolina,GOLDSBORO,GOLDSBORO,Wayne
27533,35.3849,-77.9931,NC,North Carolina,GOLDSBORO,GOLDSBORO,Wayne
27534,35.360718,-77.902523,NC,North Carolina,GOLDSBORO,GOLDSBORO,Wayne
27536,36.321797,-78.41235,NC,North Carolina,HENDERSON,HENDERSON,Vance
27537,36.371868,-78.379098,NC,North Carolina,HENDERSON,HENDERSON,Vance
27539,35.683338,-78.813264,NC,North Carolina,APEX,APEX,Wake
27540,35.604561,-78.861222,NC,North Carolina,HOLLY SPRINGS,HOLLY SPRINGS,Wake
27541,36.263087,-79.073615,NC,North Carolina,HURDLE MILLS,HURDLE MILLS,Person
27542,35.612938,-78.150546,NC,North Carolina,KENLY,KENLY,Johnston
27543,35.3968,-78.8094,NC,North Carolina,KIPLING,KIPLING,Harnett
27544,36.199648,-78.45392,NC,North Carolina,KITTRELL,KITTRELL,Vance
27545,35.791996,-78.475758,NC,North Carolina,KNIGHTDALE,KNIGHTDALE,Wake
27546,35.345167,-78.868212,NC,North Carolina,LILLINGTON,LILLINGTON,Harnett
27549,36.082942,-78.212862,NC,North Carolina,LOUISBURG,LOUISBURG,Franklin
27551,36.410308,-78.051264,NC,North Carolina,MACON,MACON,Warren
27552,35.4167,-78.9339,NC,North Carolina,MAMERS,MAMERS,Harnett
27553,36.469223,-78.300888,NC,North Carolina,MANSON,MANSON,Vance
27555,35.56302,-78.201716,NC,North Carolina,MICRO,MICRO,Johnston
27556,36.4007,-78.3248,NC,North Carolina,MIDDLEBURG,MIDDLEBURG,Vance
27557,35.787673,-78.203331,NC,North Carolina,MIDDLESEX,MIDDLESEX,Nash
27559,35.614786,-79.063347,NC,North Carolina,MONCURE,MONCURE,Chatham
27560,35.861991,-78.818149,NC,North Carolina,MORRISVILLE,MORRISVILLE,Wake
27562,35.641473,-78.967191,NC,North Carolina,NEW HILL,NEW HILL,Wake
27563,36.48813,-78.190525,NC,North Carolina,NORLINA,NORLINA,Warren
27565,36.350442,-78.648391,NC,North Carolina,OXFORD,OXFORD,Granville
27568,35.512002,-78.239157,NC,North Carolina,PINE LEVEL,PINE LEVEL,Johnston
27569,35.43251,-78.165607,NC,North Carolina,PRINCETON,PRINCETON,Johnston
27570,36.457338,-78.238143,NC,North Carolina,RIDGEWAY,RIDGEWAY,Warren
27571,35.92001,-78.457368,NC,North Carolina,ROLESVILLE,ROLESVILLE,Wake
27572,36.252422,-78.894862,NC,North Carolina,ROUGEMONT,ROUGEMONT,Durham
27573,36.410992,-78.976852,NC,North Carolina,ROXBORO,ROXBORO,Person
27574,36.416324,-78.939927,NC,North Carolina,ROXBORO,ROXBORO,Person
27576,35.58806,-78.251706,NC,North Carolina,SELMA,SELMA,Johnston
27577,35.480752,-78.349111,NC,North Carolina,SMITHFIELD,SMITHFIELD,Johnston
27581,36.208327,-78.732405,NC,North Carolina,STEM,STEM,Granville
27582,36.451952,-78.572756,NC,North Carolina,STOVALL,STOVALL,Granville
27583,36.298946,-78.925316,NC,North Carolina,TIMBERLAKE,TIMBERLAKE,Person
27584,36.519456,-78.44137,NC,North Carolina,TOWNSVILLE,TOWNSVILLE,Vance
27586,36.4264,-78.0037,NC,North Carolina,VAUGHAN,VAUGHAN,Warren
27587,35.981296,-78.550181,NC,North Carolina,WAKE FOREST,WAKE FOREST,Wake
27588,35.9798,-78.5102,NC,North Carolina,WAKE FOREST,WAKE FOREST,Wake
27589,36.324908,-78.135612,NC,North Carolina,WARRENTON,WARRENTON,Warren
27591,35.783706,-78.390286,NC,North Carolina,WENDELL,WENDELL,Wake
27592,35.565346,-78.66091,NC,North Carolina,WILLOW SPRING,WILLOW SPRING,Wake
27593,35.5829,-78.3549,NC,North Carolina,WILSONS MILLS,WILSONS MILLS,Johnston
27594,36.4865,-78.1714,NC,North Carolina,WISE,WISE,Warren
27596,36.002084,-78.444731,NC,North Carolina,YOUNGSVILLE,YOUNGSVILLE,Franklin
27597,35.820692,-78.323718,NC,North Carolina,ZEBULON,ZEBULON,Wake
27599,35.9134,-79.0561,NC,North Carolina,CHAPEL HILL,CHAPEL HILL,Orange
27601,35.775211,-78.634324,NC,North Carolina,RALEIGH,RALEIGH,Wake
27602,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27603,35.683682,-78.664144,NC,North Carolina,RALEIGH,RALEIGH,Wake
27604,35.816936,-78.563843,NC,North Carolina,RALEIGH,RALEIGH,Wake
27605,35.790371,-78.652752,NC,North Carolina,RALEIGH,RALEIGH,Wake
27606,35.737593,-78.721192,NC,North Carolina,RALEIGH,RALEIGH,Wake
27607,35.818811,-78.71404,NC,North Carolina,RALEIGH,RALEIGH,Wake
27608,35.809159,-78.645188,NC,North Carolina,RALEIGH,RALEIGH,Wake
27609,35.842711,-78.63185,NC,North Carolina,RALEIGH,RALEIGH,Wake
27610,35.743602,-78.536408,NC,North Carolina,RALEIGH,RALEIGH,Wake
27611,35.7746,-78.6403,NC,North Carolina,RALEIGH,RALEIGH,Wake
27612,35.851876,-78.702013,NC,North Carolina,RALEIGH,RALEIGH,Wake
27613,35.923982,-78.716682,NC,North Carolina,RALEIGH,RALEIGH,Wake
27614,35.94882,-78.613315,NC,North Carolina,RALEIGH,RALEIGH,Wake
27615,35.902182,-78.627742,NC,North Carolina,RALEIGH,RALEIGH,Wake
27616,35.870606,-78.533618,NC,North Carolina,RALEIGH,RALEIGH,Wake
27617,35.904084,-78.768873,NC,North Carolina,RALEIGH,RALEIGH,Wake
27619,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27620,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27622,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27623,35.872317,-78.798618,NC,North Carolina,RALEIGH,RALEIGH,Wake
27624,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27625,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27626,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27627,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27628,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27629,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27634,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27635,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27636,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27640,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27650,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27656,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27658,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27661,35.8973,-78.5696,NC,North Carolina,RALEIGH,RALEIGH,Wake
27668,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27675,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27676,35.90672,-78.749038,NC,North Carolina,RALEIGH,RALEIGH,Wake
27690,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27695,35.814801,-78.720216,NC,North Carolina,RALEIGH,RALEIGH,Wake
27697,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27698,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27699,35.7719,-78.6388,NC,North Carolina,RALEIGH,RALEIGH,Wake
27701,35.995918,-78.902135,NC,North Carolina,DURHAM,DURHAM,Durham
27702,35.9939,-78.8986,NC,North Carolina,DURHAM,DURHAM,Durham
27703,35.946905,-78.794098,NC,North Carolina,DURHAM,DURHAM,Durham
27704,36.039046,-78.831844,NC,North Carolina,DURHAM,DURHAM,Durham
27705,36.033619,-78.982388,NC,North Carolina,DURHAM,DURHAM,Durham
27706,35.993193,-78.94173,NC,North Carolina,DURHAM,DURHAM,Durham
27707,35.948152,-78.955534,NC,North Carolina,DURHAM,DURHAM,Durham
27708,36.0073,-78.9206,NC,North Carolina,DURHAM,DURHAM,Durham
27709,35.913747,-78.86333,NC,North Carolina,DURHAM,DURHAM,Durham
27710,35.9939,-78.8986,NC,North Carolina,DURHAM,DURHAM,Durham
27711,35.9939,-78.8986,NC,North Carolina,DURHAM,DURHAM,Durham
27712,36.091772,-78.899662,NC,North Carolina,DURHAM,DURHAM,Durham
27713,35.885691,-78.929493,NC,North Carolina,DURHAM,DURHAM,Durham
27715,35.9939,-78.8986,NC,North Carolina,DURHAM,DURHAM,Durham
27717,35.9939,-78.8986,NC,North Carolina,DURHAM,DURHAM,Durham
27722,35.9939,-78.8986,NC,North Carolina,DURHAM,DURHAM,Durham
27801,35.918873,-77.731863,NC,North Carolina,ROCKY MOUNT,ROCKY MOUNT,Edgecombe
27802,35.9396,-77.8008,NC,North Carolina,ROCKY MOUNT,ROCKY MOUNT,Edgecombe
27803,35.898918,-77.85835,NC,North Carolina,ROCKY MOUNT,ROCKY MOUNT,Nash
27804,35.987256,-77.848535,NC,North Carolina,ROCKY MOUNT,ROCKY MOUNT,Nash
27805,36.195198,-77.092004,NC,North Carolina,AULANDER,AULANDER,Bertie
27806,35.307614,-76.773972,NC,North Carolina,AURORA,AURORA,Beaufort
27807,35.801956,-78.082737,NC,North Carolina,BAILEY,BAILEY,Nash
27808,35.473271,-76.760011,NC,North Carolina,BATH,BATH,Beaufort
27809,36.025296,-77.777548,NC,North Carolina,BATTLEBORO,BATTLEBORO,Edgecombe
27810,35.513521,-76.596484,NC,North Carolina,BELHAVEN,BELHAVEN,Beaufort
27811,35.5857,-77.5171,NC,North Carolina,BELLARTHUR,BELLARTHUR,Pitt
27812,35.756616,-77.38589,NC,North Carolina,BETHEL,BETHEL,Pitt
27813,35.633466,-77.932404,NC,North Carolina,BLACK CREEK,BLACK CREEK,Wilson
27814,35.38522,-76.926138,NC,North Carolina,BLOUNTS CREEK,BLOUNTS CREEK,Beaufort
27815,35.924688,-77.693237,NC,North Carolina,ROCKY MOUNT,ROCKY MOUNT,Edgecombe
27816,36.109878,-78.081243,NC,North Carolina,CASTALIA,CASTALIA,Nash
27817,35.442511,-77.075544,NC,North Carolina,CHOCOWINITY,CHOCOWINITY,Beaufort
27818,36.488704,-77.033813,NC,North Carolina,COMO,COMO,Hertford
27819,35.832482,-77.441263,NC,North Carolina,CONETOE,CONETOE,Edgecombe
27820,36.416396,-77.256976,NC,North Carolina,CONWAY,CONWAY,Northampton
27821,35.345609,-76.86055,NC,North Carolina,EDWARD,EDWARD,Beaufort
27822,35.810364,-77.864902,NC,North Carolina,ELM CITY,ELM CITY,Wilson
27823,36.196945,-77.719464,NC,North Carolina,ENFIELD,ENFIELD,Halifax
27824,35.524618,-76.050433,NC,North Carolina,ENGELHARD,ENGELHARD,Hyde
27825,35.8347,-77.1737,NC,North Carolina,EVERETTS,EVERETTS,Martin
27826,35.599023,-76.260656,NC,North Carolina,FAIRFIELD,FAIRFIELD,Hyde
27827,35.701452,-77.503171,NC,North Carolina,FALKLAND,FALKLAND,Pitt
27828,35.585317,-77.568367,NC,North Carolina,FARMVILLE,FARMVILLE,Pitt
27829,35.690419,-77.636238,NC,North Carolina,FOUNTAIN,FOUNTAIN,Pitt
27830,35.54859,-77.957656,NC,North Carolina,FREMONT,FREMONT,Wayne
27831,36.478206,-77.535078,NC,North Carolina,GARYSBURG,GARYSBURG,Northampton
27832,36.512044,-77.717634,NC,North Carolina,GASTON,GASTON,Northampton
27833,35.6116,-77.3732,NC,North Carolina,GREENVILLE,GREENVILLE,Pitt
27834,35.6631,-77.369092,NC,North Carolina,GREENVILLE,GREENVILLE,Pitt
27835,35.6112,-77.3731,NC,North Carolina,GREENVILLE,GREENVILLE,Pitt
27836,35.6112,-77.3731,NC,North Carolina,GREENVILLE,GREENVILLE,Pitt
27837,35.513026,-77.201504,NC,North Carolina,GRIMESLAND,GRIMESLAND,Pitt
27839,36.288649,-77.559248,NC,North Carolina,HALIFAX,HALIFAX,Halifax
27840,35.950164,-77.230225,NC,North Carolina,HAMILTON,HAMILTON,Martin
27841,35.909221,-77.27697,NC,North Carolina,HASSELL,HASSELL,Martin
27842,36.521242,-77.854275,NC,North Carolina,HENRICO,HENRICO,Northampton
27843,36.012356,-77.443016,NC,North Carolina,HOBGOOD,HOBGOOD,Halifax
27844,36.251473,-77.932841,NC,North Carolina,HOLLISTER,HOLLISTER,Halifax
27845,36.373692,-77.443846,NC,North Carolina,JACKSON,JACKSON,Northampton
27846,35.772772,-76.884616,NC,North Carolina,JAMESVILLE,JAMESVILLE,Martin
27847,36.186671,-77.181039,NC,North Carolina,KELFORD,KELFORD,Bertie
27849,36.064772,-77.203161,NC,North Carolina,LEWISTON WOODVILLE,LEWISTON WOODVILLE,Bertie
27850,36.41099,-77.880562,NC,North Carolina,LITTLETON,LITTLETON,Halifax
27851,35.638997,-78.030994,NC,North Carolina,LUCAMA,LUCAMA,Wilson
27852,35.786528,-77.644312,NC,North Carolina,MACCLESFIELD,MACCLESFIELD,Edgecombe
27853,36.501807,-77.294176,NC,North Carolina,MARGARETTSVILLE,MARGARETTSVILLE,Northampton
27855,36.420116,-77.065312,NC,North Carolina,MURFREESBORO,MURFREESBORO,Hertford
27856,36.020452,-77.998174,NC,North Carolina,NASHVILLE,NASHVILLE,Nash
27857,35.975238,-77.307596,NC,North Carolina,OAK CITY,OAK CITY,Martin
27858,35.523838,-77.288253,NC,North Carolina,GREENVILLE,GREENVILLE,Pitt
27860,35.623305,-76.718936,NC,North Carolina,PANTEGO,PANTEGO,Beaufort
27861,35.8205,-77.3109,NC,North Carolina,PARMELE,PARMELE,Martin
27862,36.492412,-77.190738,NC,North Carolina,PENDLETON,PENDLETON,Northampton
27863,35.486124,-77.974478,NC,North Carolina,PIKEVILLE,PIKEVILLE,Wayne
27864,35.815424,-77.666588,NC,North Carolina,PINETOPS,PINETOPS,Edgecombe
27865,35.598816,-76.812706,NC,North Carolina,PINETOWN,PINETOWN,Beaufort
27866,36.508688,-77.483945,NC,North Carolina,PLEASANT HILL,PLEASANT HILL,Northampton
27867,36.3632,-77.2395,NC,North Carolina,POTECASI,POTECASI,Northampton
27868,36.0384,-77.9068,NC,North Carolina,RED OAK,RED OAK,Nash
27869,36.265792,-77.33751,NC,North Carolina,RICH SQUARE,RICH SQUARE,Northampton
27870,36.414812,-77.714025,NC,North Carolina,ROANOKE RAPIDS,ROANOKE RAPIDS,Halifax
27871,35.815464,-77.261866,NC,North Carolina,ROBERSONVILLE,ROBERSONVILLE,Martin
27872,36.189308,-77.248841,NC,North Carolina,ROXOBEL,ROXOBEL,Bertie
27873,35.653671,-77.775303,NC,North Carolina,SARATOGA,SARATOGA,Wilson
27874,36.128394,-77.402533,NC,North Carolina,SCOTLAND NECK,SCOTLAND NECK,Halifax
27875,35.5384,-76.453714,NC,North Carolina,SCRANTON,SCRANTON,Hyde
27876,36.488374,-77.39631,NC,North Carolina,SEABOARD,SEABOARD,Northampton
27877,36.509969,-77.174996,NC,North Carolina,SEVERN,SEVERN,Northampton
27878,35.865594,-77.83036,NC,North Carolina,SHARPSBURG,SHARPSBURG,Nash
27879,35.5749,-77.2806,NC,North Carolina,SIMPSON,SIMPSON,Pitt
27880,35.738707,-78.107894,NC,North Carolina,SIMS,SIMS,Wilson
27881,35.9679,-77.4458,NC,North Carolina,SPEED,SPEED,Edgecombe
27882,35.949475,-78.114722,NC,North Carolina,SPRING HOPE,SPRING HOPE,Nash
27883,35.61021,-77.8062,NC,North Carolina,STANTONSBURG,STANTONSBURG,Wilson
27884,35.71364,-77.273658,NC,North Carolina,STOKES,STOKES,Pitt
27885,35.416114,-76.26658,NC,North Carolina,SWANQUARTER,SWANQUARTER,Hyde
27886,35.885969,-77.506034,NC,North Carolina,TARBORO,TARBORO,Edgecombe
27887,36.2514,-77.4856,NC,North Carolina,TILLERY,TILLERY,Halifax
27888,35.589088,-77.727333,NC,North Carolina,WALSTONBURG,WALSTONBURG,Greene
27889,35.596535,-77.006273,NC,North Carolina,WASHINGTON,WASHINGTON,Beaufort
27890,36.411282,-77.5906,NC,North Carolina,WELDON,WELDON,Halifax
27891,36.10061,-77.768194,NC,North Carolina,WHITAKERS,WHITAKERS,Nash
27892,35.806785,-77.057044,NC,North Carolina,WILLIAMSTON,WILLIAMSTON,Martin
27893,35.677489,-77.912469,NC,North Carolina,WILSON,WILSON,Wilson
27894,35.7213,-77.9155,NC,North Carolina,WILSON,WILSON,Wilson
27895,35.7213,-77.9155,NC,North Carolina,WILSON,WILSON,Wilson
27896,35.799686,-77.97908,NC,North Carolina,WILSON,WILSON,Wilson
27897,36.31114,-77.198131,NC,North Carolina,WOODLAND,WOODLAND,Northampton
27906,36.3018,-76.2238,NC,North Carolina,ELIZABETH CITY,ELIZABETH CITY,Pasquotank
27907,36.3018,-76.2238,NC,North Carolina,ELIZABETH CITY,ELIZABETH CITY,Pasquotank
27909,36.317064,-76.27538,NC,North Carolina,ELIZABETH CITY,ELIZABETH CITY,Pasquotank
27910,36.296771,-77.018298,NC,North Carolina,AHOSKIE,AHOSKIE,Hertford
27915,35.336764,-75.510004,NC,North Carolina,AVON,AVON,Dare
27916,36.313566,-75.911188,NC,North Carolina,AYDLETT,AYDLETT,Currituck
27917,36.359834,-75.995817,NC,North Carolina,BARCO,BARCO,Currituck
27919,36.307658,-76.513697,NC,North Carolina,BELVIDERE,BELVIDERE,Perquimans
27920,35.255204,-75.552285,NC,North Carolina,BUXTON,BUXTON,Dare
27921,36.355577,-76.163651,NC,North Carolina,CAMDEN,CAMDEN,Camden
27922,36.312994,-76.850488,NC,North Carolina,COFIELD,COFIELD,Hertford
27923,36.357036,-75.94273,NC,North Carolina,COINJOCK,COINJOCK,Currituck
27924,36.164306,-76.844594,NC,North Carolina,COLERAIN,COLERAIN,Bertie
27925,35.797912,-76.206504,NC,North Carolina,COLUMBIA,COLUMBIA,Tyrrell
27926,36.496654,-76.590876,NC,North Carolina,CORAPEAKE,CORAPEAKE,Gates
27927,36.389418,-75.838035,NC,North Carolina,COROLLA,COROLLA,Currituck
27928,35.81631,-76.471684,NC,North Carolina,CRESWELL,CRESWELL,Washington
27929,36.431262,-75.997144,NC,North Carolina,CURRITUCK,CURRITUCK,Currituck
27930,36.157,-76.3166,NC,North Carolina,HERTFORD,HERTFORD,Perquimans
27932,36.121265,-76.565424,NC,North Carolina,EDENTON,EDENTON,Chowan
27935,36.424173,-76.858867,NC,North Carolina,EURE,EURE,Gates
27936,35.241483,-75.617633,NC,North Carolina,FRISCO,FRISCO,Dare
27937,36.49286,-76.793062,NC,North Carolina,GATES,GATES,Gates
27938,36.37796,-76.712822,NC,North Carolina,GATESVILLE,GATESVILLE,Gates
27939,36.24389,-75.903803,NC,North Carolina,GRANDY,GRANDY,Currituck
27941,36.118409,-75.83133,NC,North Carolina,HARBINGER,HARBINGER,Currituck
27942,36.295528,-76.774504,NC,North Carolina,HARRELLSVILLE,HARRELLSVILLE,Hertford
27943,35.219386,-75.687242,NC,North Carolina,HATTERAS,HATTERAS,Dare
27944,36.184575,-76.391049,NC,North Carolina,HERTFORD,HERTFORD,Perquimans
27946,36.356374,-76.631518,NC,North Carolina,HOBBSVILLE,HOBBSVILLE,Gates
27947,36.190701,-75.86037,NC,North Carolina,JARVISBURG,JARVISBURG,Currituck
27948,36.044,-75.687078,NC,North Carolina,KILL DEVIL HILLS,KILL DEVIL HILLS,Dare
27949,36.136112,-75.729414,NC,North Carolina,KITTY HAWK,KITTY HAWK,Dare
27950,36.51675,-76.017436,NC,North Carolina,KNOTTS ISLAND,KNOTTS ISLAND,Currituck
27953,35.822866,-75.886176,NC,North Carolina,MANNS HARBOR,MANNS HARBOR,Dare
27954,35.895018,-75.670684,NC,North Carolina,MANTEO,MANTEO,Dare
27956,36.400228,-76.002888,NC,North Carolina,MAPLE,MAPLE,Currituck
27957,36.073224,-76.767058,NC,North Carolina,MERRY HILL,MERRY HILL,Bertie
27958,36.467089,-76.158208,NC,North Carolina,MOYOCK,MOYOCK,Currituck
27959,35.88586,-75.603471,NC,North Carolina,NAGS HEAD,NAGS HEAD,Dare
27960,35.139352,-75.89415,NC,North Carolina,OCRACOKE,OCRACOKE,Hyde
27962,35.813176,-76.753124,NC,North Carolina,PLYMOUTH,PLYMOUTH,Washington
27964,36.085846,-75.800008,NC,North Carolina,POINT HARBOR,POINT HARBOR,Currituck
27965,36.2666,-75.886029,NC,North Carolina,POPLAR BRANCH,POPLAR BRANCH,Currituck
27966,36.147659,-75.838013,NC,North Carolina,POWELLS POINT,POWELLS POINT,Currituck
27967,36.223521,-76.966643,NC,North Carolina,POWELLSVILLE,POWELLSVILLE,Bertie
27968,35.671387,-75.496086,NC,North Carolina,RODANTHE,RODANTHE,Dare
27969,36.4614,-76.8125,NC,North Carolina,RODUCO,RODUCO,Gates
27970,35.844008,-76.546798,NC,North Carolina,ROPER,ROPER,Washington
27972,35.474875,-75.485005,NC,North Carolina,SALVO,SALVO,Dare
27973,36.358956,-76.086698,NC,North Carolina,SHAWBORO,SHAWBORO,Currituck
27974,36.261984,-76.008225,NC,North Carolina,SHILOH,SHILOH,Camden
27976,36.466228,-76.358719,NC,North Carolina,SOUTH MILLS,SOUTH MILLS,Camden
27978,35.774129,-75.831418,NC,North Carolina,STUMPY POINT,STUMPY POINT,Dare
27979,36.421411,-76.577336,NC,North Carolina,SUNBURY,SUNBURY,Gates
27980,36.247378,-76.63032,NC,North Carolina,TYNER,TYNER,Chowan
27981,35.839141,-75.639946,NC,North Carolina,WANCHESE,WANCHESE,Dare
27982,35.562896,-75.473837,NC,North Carolina,WAVES,WAVES,Dare
27983,35.99419,-76.942242,NC,North Carolina,WINDSOR,WINDSOR,Bertie
27985,36.215999,-76.480688,NC,North Carolina,WINFALL,WINFALL,Perquimans
27986,36.396326,-76.936051,NC,North Carolina,WINTON,WINTON,Hertford
28001,35.338477,-80.209994,NC,North Carolina,ALBEMARLE,ALBEMARLE,Stanly
28002,35.3544,-80.1903,NC,North Carolina,ALBEMARLE,ALBEMARLE,Stanly
28006,35.405054,-81.089852,NC,North Carolina,ALEXIS,ALEXIS,Gaston
28007,35.106882,-80.102552,NC,North Carolina,ANSONVILLE,ANSONVILLE,Anson
28009,35.409755,-80.106605,NC,North Carolina,BADIN,BADIN,Stanly
28010,35.7188,-80.8984,NC,North Carolina,BARIUM SPRINGS,BARIUM SPRINGS,Iredell
28012,35.218354,-81.042952,NC,North Carolina,BELMONT,BELMONT,Gaston
28016,35.327263,-81.288257,NC,North Carolina,BESSEMER CITY,BESSEMER CITY,Gaston
28017,35.255584,-81.649487,NC,North Carolina,BOILING SPRINGS,BOILING SPRINGS,Cleveland
28018,35.467813,-81.791796,NC,North Carolina,BOSTIC,BOSTIC,Rutherford
28019,35.280566,-81.790526,NC,North Carolina,CAROLEEN,CAROLEEN,Rutherford
28020,35.530002,-81.635017,NC,North Carolina,CASAR,CASAR,Cleveland
28021,35.3991,-81.393842,NC,North Carolina,CHERRYVILLE,CHERRYVILLE,Gaston
28023,35.575642,-80.59619,NC,North Carolina,CHINA GROVE,CHINA GROVE,Rowan
28024,35.2381,-81.7701,NC,North Carolina,CLIFFSIDE,CLIFFSIDE,Rutherford
28025,35.378204,-80.524292,NC,North Carolina,CONCORD,CONCORD,Cabarrus
28026,35.4089,-80.5794,NC,North Carolina,CONCORD,CONCORD,Cabarrus
28027,35.419708,-80.675816,NC,North Carolina,CONCORD,CONCORD,Cabarrus
28031,35.470846,-80.886209,NC,North Carolina,CORNELIUS,CORNELIUS,Mecklenburg
28032,35.234322,-81.079276,NC,North Carolina,CRAMERTON,CRAMERTON,Gaston
28033,35.417208,-81.33654,NC,North Carolina,CROUSE,CROUSE,Lincoln
28034,35.351626,-81.183724,NC,North Carolina,DALLAS,DALLAS,Gaston
28035,35.5095,-80.8433,NC,North Carolina,DAVIDSON,DAVIDSON,Mecklenburg
